# Time-averaged data for fix thermo_ave
# TimeStep v_T v_p v_rho v_Etot v_Ekin v_Epot
405040 1.07102 0.490344 0.726 -3.40161 1.60621 -5.00782
405060 1.07137 0.48048 0.726 -3.40367 1.60674 -5.01041
405080 1.06531 0.499717 0.726 -3.40536 1.59765 -5.00301
405100 1.06443 0.497277 0.726 -3.40575 1.59632 -5.00208
405120 1.07134 0.461625 0.726 -3.40425 1.60668 -5.01094
405140 1.08162 0.416212 0.726 -3.4012 1.6221 -5.0233
405160 1.08426 0.412943 0.726 -3.39759 1.62607 -5.02366
405180 1.07548 0.467159 0.726 -3.39382 1.6129 -5.00672
405200 1.07172 0.504114 0.726 -3.38909 1.60726 -4.99635
405220 1.0775 0.499047 0.726 -3.38293 1.61593 -4.99886
405240 1.0877 0.472681 0.726 -3.3761 1.63122 -5.00732
405260 1.09163 0.470381 0.726 -3.36989 1.63712 -5.00701
405280 1.0955 0.466713 0.726 -3.36504 1.64292 -5.00796
405300 1.09682 0.471867 0.726 -3.36199 1.6449 -5.00689
405320 1.09231 0.500735 0.726 -3.36087 1.63814 -4.99901
405340 1.08724 0.530852 0.726 -3.3612 1.63053 -4.99173
405360 1.08565 0.54198 0.726 -3.36254 1.62815 -4.99069
405380 1.08845 0.527419 0.726 -3.36487 1.63234 -4.99722
405400 1.08822 0.517109 0.726 -3.36873 1.632 -5.00073
405420 1.08314 0.517278 0.726 -3.37439 1.62439 -4.99879
405440 1.08529 0.477984 0.726 -3.38175 1.62761 -5.00936
405460 1.08463 0.444008 0.726 -3.39095 1.62662 -5.01757
405480 1.08181 0.419798 0.726 -3.40142 1.62239 -5.02381
405500 1.07096 0.433958 0.726 -3.41157 1.60612 -5.01769
405520 1.06762 0.423849 0.726 -3.41936 1.60111 -5.02047
405540 1.06844 0.403548 0.726 -3.42432 1.60234 -5.02666
405560 1.06519 0.408969 0.726 -3.42694 1.59746 -5.0244
405580 1.05971 0.432076 0.726 -3.42739 1.58925 -5.01665
405600 1.05976 0.438909 0.726 -3.42565 1.58932 -5.01497
405620 1.06438 0.430507 0.726 -3.42209 1.59625 -5.01834
405640 1.0709 0.415854 0.726 -3.41748 1.60604 -5.02352
405660 1.07335 0.41939 0.726 -3.41265 1.60971 -5.02236
405680 1.07687 0.420215 0.726 -3.40797 1.61499 -5.02296
405700 1.0793 0.427025 0.726 -3.4038 1.61863 -5.02243
405720 1.07321 0.469259 0.726 -3.40025 1.60949 -5.00974
405740 1.07128 0.491724 0.726 -3.39663 1.6066 -5.00324
405760 1.07729 0.478194 0.726 -3.39279 1.61561 -5.0084
405780 1.07957 0.4792 0.726 -3.38922 1.61903 -5.00825
405800 1.08221 0.478795 0.726 -3.38618 1.62298 -5.00917
405820 1.08617 0.472654 0.726 -3.38386 1.62893 -5.01279
405840 1.08564 0.483618 0.726 -3.3825 1.62814 -5.01064
405860 1.08588 0.489261 0.726 -3.38197 1.62849 -5.01046
405880 1.08213 0.507046 0.726 -3.3821 1.62287 -5.00497
405900 1.08313 0.498801 0.726 -3.38252 1.62436 -5.00689
405920 1.09151 0.455204 0.726 -3.3834 1.63693 -5.02033
405940 1.09032 0.448768 0.726 -3.3855 1.63516 -5.02065
405960 1.08714 0.448997 0.726 -3.38888 1.63038 -5.01926
405980 1.08194 0.45643 0.726 -3.39325 1.62259 -5.01585
406000 1.07714 0.459537 0.726 -3.3982 1.61539 -5.01359
406020 1.07836 0.433253 0.726 -3.40348 1.61722 -5.02069
406040 1.07819 0.410368 0.726 -3.4096 1.61697 -5.02656
406060 1.0693 0.423042 0.726 -3.41716 1.60362 -5.02078
406080 1.05695 0.44697 0.726 -3.42612 1.5851 -5.01122
406100 1.05106 0.437007 0.726 -3.43584 1.57627 -5.01211
406120 1.05073 0.396992 0.726 -3.4457 1.57578 -5.02148
406140 1.05421 0.338954 0.726 -3.45508 1.58099 -5.03607
406160 1.05809 0.282993 0.726 -3.46359 1.58681 -5.0504
406180 1.0561 0.259525 0.726 -3.4709 1.58383 -5.05474
406200 1.05273 0.252029 0.726 -3.47642 1.57878 -5.0552
406220 1.04988 0.253655 0.726 -3.47943 1.57451 -5.05393
406240 1.04517 0.275679 0.726 -3.47916 1.56745 -5.04661
406260 1.04364 0.299018 0.726 -3.47419 1.56515 -5.03934
406280 1.05243 0.297857 0.726 -3.4629 1.57832 -5.04122
406300 1.06531 0.297523 0.726 -3.44672 1.59764 -5.04436
406320 1.0703 0.331651 0.726 -3.43179 1.60513 -5.03692
406340 1.06608 0.390408 0.726 -3.42151 1.5988 -5.02031
406360 1.07028 0.397768 0.726 -3.41417 1.6051 -5.01927
406380 1.08324 0.356447 0.726 -3.4083 1.62454 -5.03284
406400 1.08769 0.345579 0.726 -3.40395 1.63121 -5.03516
406420 1.08262 0.375979 0.726 -3.40093 1.6236 -5.02453
406440 1.07397 0.42354 0.726 -3.39838 1.61064 -5.00902
406460 1.0725 0.441652 0.726 -3.39522 1.60843 -5.00365
406480 1.07575 0.440474 0.726 -3.39119 1.6133 -5.00449
406500 1.08116 0.432143 0.726 -3.38653 1.62142 -5.00795
406520 1.08831 0.417728 0.726 -3.38189 1.63215 -5.01404
406540 1.09221 0.415113 0.726 -3.3781 1.63799 -5.01609
406560 1.0927 0.423513 0.726 -3.37563 1.63873 -5.01436
406580 1.09047 0.440919 0.726 -3.37458 1.63539 -5.00996
406600 1.08582 0.466127 0.726 -3.37476 1.62841 -5.00317
406620 1.08286 0.48064 0.726 -3.3757 1.62396 -4.99967
406640 1.08229 0.480354 0.726 -3.37718 1.62311 -5.00029
406660 1.08424 0.464011 0.726 -3.37922 1.62604 -5.00526
406680 1.08789 0.437111 0.726 -3.38223 1.63151 -5.01373
406700 1.07959 0.459527 0.726 -3.38671 1.61906 -5.00577
406720 1.06414 0.51077 0.726 -3.39185 1.5959 -4.98774
406740 1.06054 0.510151 0.726 -3.39603 1.59049 -4.98652
406760 1.06009 0.495048 0.726 -3.3985 1.58982 -4.98832
406780 1.0654 0.458191 0.726 -3.39897 1.59777 -4.99674
406800 1.07589 0.40416 0.726 -3.39766 1.61351 -5.01116
406820 1.07934 0.387038 0.726 -3.39527 1.61869 -5.01396
406840 1.0772 0.402749 0.726 -3.39203 1.61548 -5.00752
406860 1.08171 0.398984 0.726 -3.38755 1.62224 -5.00979
406880 1.08945 0.388019 0.726 -3.3821 1.63384 -5.01595
406900 1.0923 0.403756 0.726 -3.37658 1.63812 -5.0147
406920 1.08667 0.459311 0.726 -3.37153 1.62969 -5.00122
406940 1.08582 0.494638 0.726 -3.36659 1.6284 -4.99499
406960 1.0903 0.502359 0.726 -3.36168 1.63513 -4.9968
406980 1.09235 0.510691 0.726 -3.35733 1.63819 -4.99552
407000 1.09826 0.492949 0.726 -3.35398 1.64707 -5.00104
407020 1.10273 0.474642 0.726 -3.35246 1.65376 -5.00622
407040 1.09555 0.499517 0.726 -3.35354 1.64299 -4.99653
407060 1.09178 0.502272 0.726 -3.35705 1.63734 -4.99439
407080 1.09036 0.484019 0.726 -3.36307 1.63521 -4.99827
407100 1.0853 0.470669 0.726 -3.3717 1.62762 -4.99932
407120 1.08546 0.431063 0.726 -3.3822 1.62787 -5.01006
407140 1.08313 0.40633 0.726 -3.39341 1.62437 -5.01778
407160 1.07322 0.424301 0.726 -3.40349 1.6095 -5.01299
407180 1.06913 0.427899 0.726 -3.41075 1.60338 -5.01414
407200 1.07105 0.411859 0.726 -3.41518 1.60626 -5.02144
407220 1.07064 0.409873 0.726 -3.41763 1.60564 -5.02328
407240 1.06585 0.430418 0.726 -3.41853 1.59845 -5.01698
407260 1.067 0.428429 0.726 -3.4178 1.60018 -5.01798
407280 1.06864 0.423086 0.726 -3.41569 1.60265 -5.01834
407300 1.07199 0.409594 0.726 -3.41249 1.60766 -5.02014
407320 1.07399 0.402714 0.726 -3.40852 1.61066 -5.01918
407340 1.07782 0.390638 0.726 -3.40406 1.61641 -5.02047
407360 1.08179 0.38012 0.726 -3.3995 1.62236 -5.02186
407380 1.08255 0.385794 0.726 -3.39527 1.6235 -5.01878
407400 1.0805 0.405268 0.726 -3.39142 1.62043 -5.01184
407420 1.08561 0.39596 0.726 -3.38774 1.62808 -5.01582
407440 1.09189 0.383931 0.726 -3.38469 1.63751 -5.0222
407460 1.08834 0.41684 0.726 -3.38286 1.63218 -5.01504
407480 1.07775 0.481499 0.726 -3.38184 1.6163 -4.99815
407500 1.06842 0.539298 0.726 -3.38032 1.60231 -4.98263
407520 1.07444 0.532435 0.726 -3.37683 1.61133 -4.98817
407540 1.08299 0.518397 0.726 -3.37049 1.62416 -4.99465
407560 1.09506 0.498751 0.726 -3.36075 1.64226 -5.00301
407580 1.10722 0.488242 0.726 -3.3488 1.66051 -5.0093
407600 1.11241 0.509029 0.726 -3.33789 1.66828 -5.00617
407620 1.10982 0.555438 0.726 -3.33043 1.6644 -4.99483
407640 1.10629 0.592301 0.726 -3.32661 1.65911 -4.98572
407660 1.10851 0.588319 0.726 -3.3261 1.66243 -4.98852
407680 1.1091 0.573487 0.726 -3.32915 1.66332 -4.99247
407700 1.10778 0.55153 0.726 -3.33618 1.66134 -4.99752
407720 1.1014 0.539092 0.726 -3.34693 1.65176 -4.9987
407740 1.09099 0.539669 0.726 -3.35933 1.63616 -4.99549
407760 1.07898 0.552445 0.726 -3.37003 1.61815 -4.98818
407780 1.07615 0.535638 0.726 -3.37716 1.6139 -4.99106
407800 1.08155 0.490652 0.726 -3.38158 1.622 -5.00358
407820 1.0826 0.466606 0.726 -3.38481 1.62358 -5.00838
407840 1.08082 0.455624 0.726 -3.38756 1.62091 -5.00847
407860 1.08106 0.437322 0.726 -3.38999 1.62126 -5.01125
407880 1.08368 0.411109 0.726 -3.39234 1.62519 -5.01753
407900 1.08539 0.39037 0.726 -3.39499 1.62777 -5.02276
407920 1.08622 0.374685 0.726 -3.39827 1.62901 -5.02728
407940 1.08099 0.385894 0.726 -3.40224 1.62117 -5.02341
407960 1.07613 0.397786 0.726 -3.40644 1.61387 -5.0203
407980 1.07557 0.391654 0.726 -3.41036 1.61304 -5.02339
408000 1.07894 0.366985 0.726 -3.41398 1.61809 -5.03207
408020 1.08183 0.343066 0.726 -3.41779 1.62242 -5.04021
408040 1.07576 0.359376 0.726 -3.42211 1.61332 -5.03543
408060 1.05964 0.423328 0.726 -3.42628 1.58913 -5.01541
408080 1.05116 0.459147 0.726 -3.42857 1.57643 -5.005
408100 1.05806 0.431767 0.726 -3.42778 1.58677 -5.01454
408120 1.07023 0.387075 0.726 -3.42378 1.60503 -5.02881
408140 1.07516 0.384444 0.726 -3.41692 1.61241 -5.02933
408160 1.07557 0.415827 0.726 -3.4072 1.61303 -5.02023
408180 1.08023 0.440281 0.726 -3.3951 1.62003 -5.01513
408200 1.08586 0.461411 0.726 -3.38283 1.62847 -5.0113
408220 1.08737 0.491175 0.726 -3.37293 1.63073 -5.00366
408240 1.08892 0.507467 0.726 -3.36613 1.63306 -4.99919
408260 1.09236 0.503345 0.726 -3.36209 1.63821 -5.0003
408280 1.09086 0.510418 0.726 -3.3603 1.63597 -4.99627
408300 1.08838 0.515562 0.726 -3.36006 1.63225 -4.9923
408320 1.08767 0.510491 0.726 -3.36082 1.63118 -4.992
408340 1.08591 0.507369 0.726 -3.36233 1.62854 -4.99087
408360 1.08958 0.478064 0.726 -3.36449 1.63405 -4.99853
408380 1.09368 0.443126 0.726 -3.3677 1.6402 -5.0079
408400 1.09236 0.429187 0.726 -3.37243 1.63821 -5.01064
408420 1.08869 0.425736 0.726 -3.37853 1.63271 -5.01124
408440 1.08239 0.434998 0.726 -3.38541 1.62325 -5.00867
408460 1.07274 0.459252 0.726 -3.39207 1.60879 -5.00086
408480 1.06925 0.458842 0.726 -3.39729 1.60356 -5.00085
408500 1.0736 0.428309 0.726 -3.4008 1.61007 -5.01087
408520 1.07677 0.406828 0.726 -3.40317 1.61483 -5.018
408540 1.07912 0.394353 0.726 -3.4049 1.61835 -5.02325
408560 1.07719 0.405928 0.726 -3.40628 1.61547 -5.02174
408580 1.06983 0.446312 0.726 -3.40709 1.60443 -5.01152
408600 1.06997 0.459161 0.726 -3.40676 1.60464 -5.01139
408620 1.07603 0.448352 0.726 -3.4054 1.61372 -5.01912
408640 1.07899 0.452617 0.726 -3.4038 1.61817 -5.02196
408660 1.07121 0.50504 0.726 -3.40224 1.60649 -5.00873
408680 1.0613 0.566954 0.726 -3.40006 1.59163 -4.99169
408700 1.06245 0.579398 0.726 -3.39663 1.59335 -4.98998
408720 1.06845 0.568263 0.726 -3.3926 1.60236 -4.99496
408740 1.06865 0.578452 0.726 -3.38885 1.60266 -4.99151
408760 1.07169 0.571949 0.726 -3.38538 1.60722 -4.99259
408780 1.08024 0.536034 0.726 -3.38226 1.62004 -5.00229
408800 1.08891 0.494838 0.726 -3.37998 1.63305 -5.01303
408820 1.09046 0.482272 0.726 -3.37903 1.63537 -5.0144
408840 1.08597 0.495011 0.726 -3.37932 1.62863 -5.00795
408860 1.08694 0.483019 0.726 -3.38038 1.63008 -5.01046
408880 1.09005 0.459622 0.726 -3.38229 1.63475 -5.01703
408900 1.08591 0.46535 0.726 -3.38538 1.62854 -5.01392
408920 1.07826 0.483333 0.726 -3.38927 1.61707 -5.00634
408940 1.07995 0.458196 0.726 -3.39328 1.6196 -5.01288
408960 1.0822 0.428206 0.726 -3.3976 1.62298 -5.02057
408980 1.0784 0.424021 0.726 -3.40249 1.61727 -5.01976
409000 1.07466 0.422453 0.726 -3.40765 1.61167 -5.01932
409020 1.06727 0.440064 0.726 -3.41261 1.60059 -5.0132
409040 1.05878 0.463995 0.726 -3.41652 1.58785 -5.00437
409060 1.0585 0.452475 0.726 -3.41843 1.58744 -5.00586
409080 1.06665 0.406263 0.726 -3.418 1.59966 -5.01766
409100 1.0759 0.362219 0.726 -3.41559 1.61353 -5.02912
409120 1.07927 0.354186 0.726 -3.41154 1.61858 -5.03012
409140 1.08198 0.359524 0.726 -3.40564 1.62264 -5.02828
409160 1.08783 0.359902 0.726 -3.39781 1.63142 -5.02923
409180 1.08855 0.386315 0.726 -3.38874 1.6325 -5.02124
409200 1.09199 0.400651 0.726 -3.3794 1.63766 -5.01706
409220 1.09885 0.395279 0.726 -3.37104 1.64795 -5.01899
409240 1.10254 0.398341 0.726 -3.36492 1.65348 -5.0184
409260 1.1003 0.425315 0.726 -3.36159 1.65012 -5.01171
409280 1.09203 0.477332 0.726 -3.36066 1.63771 -4.99838
409300 1.08429 0.523042 0.726 -3.36123 1.62611 -4.98734
409320 1.0784 0.552239 0.726 -3.36242 1.61728 -4.9797
409340 1.08046 0.538799 0.726 -3.36366 1.62037 -4.98403
409360 1.08721 0.49916 0.726 -3.36529 1.63049 -4.99578
409380 1.08674 0.484814 0.726 -3.3683 1.62979 -4.99809
409400 1.08473 0.470818 0.726 -3.37338 1.62677 -5.00015
409420 1.08307 0.448267 0.726 -3.38108 1.62429 -5.00537
409440 1.0758 0.443796 0.726 -3.3915 1.61338 -5.00489
409460 1.06313 0.461488 0.726 -3.40287 1.59438 -4.99725
409480 1.05791 0.454346 0.726 -3.41231 1.58655 -4.99886
409500 1.06038 0.426394 0.726 -3.41856 1.59026 -5.00881
409520 1.05977 0.424276 0.726 -3.42192 1.58934 -5.01126
409540 1.06081 0.426296 0.726 -3.42271 1.59089 -5.0136
409560 1.06418 0.425691 0.726 -3.42128 1.59596 -5.01723
409580 1.06273 0.450226 0.726 -3.41798 1.59377 -5.01175
409600 1.06179 0.474393 0.726 -3.41274 1.59237 -5.0051
409620 1.07043 0.458041 0.726 -3.40561 1.60532 -5.01093
409640 1.07975 0.438071 0.726 -3.3978 1.6193 -5.0171
409660 1.08806 0.421311 0.726 -3.39096 1.63176 -5.02272
409680 1.09364 0.414351 0.726 -3.38629 1.64013 -5.02642
409700 1.08971 0.44478 0.726 -3.38408 1.63424 -5.01832
409720 1.08223 0.486829 0.726 -3.38345 1.62302 -5.00646
409740 1.07951 0.504097 0.726 -3.38324 1.61893 -5.00218
409760 1.0816 0.496185 0.726 -3.3831 1.62207 -5.00517
409780 1.08355 0.484428 0.726 -3.38316 1.62499 -5.00816
409800 1.08272 0.479484 0.726 -3.38355 1.62375 -5.0073
409820 1.08881 0.441414 0.726 -3.38425 1.63289 -5.01714
409840 1.09407 0.403364 0.726 -3.38586 1.64077 -5.02663
409860 1.0911 0.39726 0.726 -3.38881 1.63632 -5.02513
409880 1.08761 0.391871 0.726 -3.3928 1.63109 -5.02389
409900 1.08371 0.388354 0.726 -3.3974 1.62525 -5.02264
409920 1.08029 0.38595 0.726 -3.40211 1.62011 -5.02223
409940 1.07439 0.399421 0.726 -3.40653 1.61126 -5.01778
409960 1.06498 0.434927 0.726 -3.41 1.59716 -5.00716
409980 1.05481 0.481147 0.726 -3.41153 1.5819 -4.99343
410000 1.05446 0.492298 0.726 -3.41021 1.58137 -4.99158
410020 1.06211 0.47527 0.726 -3.40586 1.59284 -4.9987
410040 1.07259 0.455227 0.726 -3.39916 1.60856 -5.00771
410060 1.07492 0.479777 0.726 -3.39119 1.61207 -5.00325
410080 1.0759 0.518111 0.726 -3.38275 1.61353 -4.99629
410100 1.07672 0.557307 0.726 -3.37465 1.61476 -4.98941
410120 1.07692 0.591865 0.726 -3.36778 1.61505 -4.98283
410140 1.07714 0.614439 0.726 -3.36269 1.61539 -4.97807
410160 1.07958 0.615261 0.726 -3.35932 1.61904 -4.97836
410180 1.08124 0.608714 0.726 -3.35728 1.62153 -4.97881
410200 1.08641 0.578962 0.726 -3.35614 1.62929 -4.98543
410220 1.09527 0.527449 0.726 -3.35602 1.64258 -4.9986
410240 1.10184 0.482315 0.726 -3.35766 1.65242 -5.01009
410260 1.09828 0.477643 0.726 -3.36159 1.64709 -5.00868
410280 1.09237 0.479357 0.726 -3.3674 1.63822 -5.00562
410300 1.0899 0.461124 0.726 -3.37438 1.63452 -5.0089
410320 1.08589 0.445366 0.726 -3.382 1.62851 -5.01051
410340 1.08495 0.418212 0.726 -3.38965 1.6271 -5.01675
410360 1.0811 0.407513 0.726 -3.39694 1.62133 -5.01827
410380 1.07854 0.396573 0.726 -3.40343 1.61749 -5.02092
410400 1.07632 0.388405 0.726 -3.40889 1.61415 -5.02304
410420 1.07277 0.39138 0.726 -3.41324 1.60884 -5.02208
410440 1.06684 0.410392 0.726 -3.41628 1.59994 -5.01621
410460 1.0683 0.40297 0.726 -3.41764 1.60213 -5.01976
410480 1.06995 0.398721 0.726 -3.41759 1.6046 -5.02219
410500 1.06469 0.427919 0.726 -3.41624 1.59672 -5.01297
410520 1.06959 0.419151 0.726 -3.41313 1.60406 -5.01719
410540 1.07562 0.410641 0.726 -3.40849 1.6131 -5.02159
410560 1.0712 0.451473 0.726 -3.40275 1.60647 -5.00922
410580 1.07112 0.477273 0.726 -3.39544 1.60635 -5.0018
410600 1.08045 0.464551 0.726 -3.38656 1.62035 -5.00691
410620 1.08738 0.461881 0.726 -3.37755 1.63075 -5.0083
410640 1.08584 0.493566 0.726 -3.36988 1.62843 -4.99832
410660 1.07459 0.561809 0.726 -3.36385 1.61156 -4.97541
410680 1.07322 0.580977 0.726 -3.35857 1.60951 -4.96808
410700 1.08887 0.521183 0.726 -3.35415 1.63297 -4.98712
410720 1.09831 0.484524 0.726 -3.35196 1.64714 -4.9991
410740 1.09411 0.505981 0.726 -3.35222 1.64084 -4.99306
410760 1.0859 0.542066 0.726 -3.35375 1.62853 -4.98228
410780 1.08543 0.538254 0.726 -3.35554 1.62782 -4.98336
410800 1.09342 0.490126 0.726 -3.35761 1.63981 -4.99741
410820 1.09783 0.452929 0.726 -3.36085 1.64642 -5.00728
410840 1.09013 0.467206 0.726 -3.36561 1.63486 -5.00047
410860 1.08116 0.489705 0.726 -3.37101 1.62142 -4.99243
410880 1.07448 0.504555 0.726 -3.37605 1.61139 -4.98744
410900 1.07413 0.492956 0.726 -3.3801 1.61087 -4.99096
410920 1.0788 0.462632 0.726 -3.38329 1.61787 -5.00116
410940 1.07658 0.465577 0.726 -3.38613 1.61455 -5.00067
410960 1.07911 0.451632 0.726 -3.3886 1.61834 -5.00693
410980 1.08602 0.419639 0.726 -3.39108 1.6287 -5.01978
411000 1.08148 0.435662 0.726 -3.39433 1.62189 -5.01622
411020 1.06936 0.483953 0.726 -3.39798 1.60372 -5.0017
411040 1.06784 0.487819 0.726 -3.40092 1.60144 -5.00236
411060 1.07251 0.465292 0.726 -3.40297 1.60845 -5.01142
411080 1.07179 0.46699 0.726 -3.40453 1.60736 -5.01189
411100 1.0707 0.473486 0.726 -3.40559 1.60574 -5.01133
411120 1.06741 0.49104 0.726 -3.40578 1.60079 -5.00657
411140 1.07056 0.484036 0.726 -3.40433 1.60552 -5.00985
411160 1.07398 0.479687 0.726 -3.40082 1.61065 -5.01147
411180 1.0769 0.482487 0.726 -3.39525 1.61503 -5.01028
411200 1.0817 0.481882 0.726 -3.38803 1.62223 -5.01026
411220 1.08413 0.491942 0.726 -3.38014 1.62587 -5.00601
411240 1.0933 0.472634 0.726 -3.37251 1.63963 -5.01213
411260 1.10167 0.4556 0.726 -3.36645 1.65217 -5.01862
411280 1.09871 0.485634 0.726 -3.36296 1.64774 -5.0107
411300 1.09 0.536698 0.726 -3.3617 1.63467 -4.99637
411320 1.08879 0.551415 0.726 -3.36175 1.63286 -4.99461
411340 1.08456 0.575238 0.726 -3.36286 1.62651 -4.98937
411360 1.07929 0.600421 0.726 -3.36464 1.61861 -4.98325
411380 1.08207 0.585089 0.726 -3.36667 1.62278 -4.98944
411400 1.08977 0.540557 0.726 -3.36937 1.63433 -5.0037
411420 1.08939 0.522889 0.726 -3.37376 1.63376 -5.00752
411440 1.08059 0.536317 0.726 -3.38016 1.62057 -5.00073
411460 1.06791 0.563765 0.726 -3.3876 1.60155 -4.98915
411480 1.062 0.562907 0.726 -3.39448 1.59268 -4.98715
411500 1.06188 0.539386 0.726 -3.39983 1.59251 -4.99234
411520 1.06231 0.517037 0.726 -3.40346 1.59315 -4.99661
411540 1.06459 0.491124 0.726 -3.40534 1.59657 -5.00191
411560 1.07158 0.451263 0.726 -3.40561 1.60705 -5.01266
411580 1.07721 0.425991 0.726 -3.40477 1.61549 -5.02026
411600 1.07634 0.438547 0.726 -3.40315 1.61418 -5.01734
411620 1.06848 0.488937 0.726 -3.40029 1.6024 -5.00269
411640 1.06215 0.538062 0.726 -3.39462 1.59291 -4.98753
411660 1.07329 0.51958 0.726 -3.38467 1.60961 -4.99428
411680 1.08973 0.486071 0.726 -3.37201 1.63427 -5.00628
411700 1.08901 0.525756 0.726 -3.3605 1.63318 -4.99368
411720 1.09081 0.547466 0.726 -3.35171 1.63589 -4.9876
411740 1.10044 0.524476 0.726 -3.34581 1.65033 -4.99614
411760 1.10299 0.521156 0.726 -3.34313 1.65415 -4.99727
411780 1.1011 0.529477 0.726 -3.3434 1.65133 -4.99473
411800 1.09862 0.533168 0.726 -3.34612 1.64761 -4.99373
411820 1.09974 0.51455 0.726 -3.35094 1.64928 -5.00022
411840 1.09423 0.516204 0.726 -3.35776 1.64101 -4.99877
411860 1.08713 0.518791 0.726 -3.36563 1.63037 -4.996
411880 1.08747 0.486442 0.726 -3.37344 1.63087 -5.00431
411900 1.08671 0.457045 0.726 -3.38074 1.62974 -5.01049
411920 1.08449 0.43627 0.726 -3.38725 1.62641 -5.01366
411940 1.0809 0.426743 0.726 -3.39268 1.62102 -5.0137
411960 1.07611 0.430453 0.726 -3.39691 1.61384 -5.01074
411980 1.07194 0.438415 0.726 -3.39972 1.60759 -5.00731
412000 1.07539 0.418021 0.726 -3.40119 1.61276 -5.01396
412020 1.07564 0.412334 0.726 -3.40189 1.61314 -5.01503
412040 1.0776 0.401356 0.726 -3.40201 1.61608 -5.01809
412060 1.08272 0.379264 0.726 -3.40191 1.62375 -5.02566
412080 1.07996 0.391474 0.726 -3.402 1.61962 -5.02163
412100 1.08346 0.379619 0.726 -3.4022 1.62487 -5.02707
412120 1.08856 0.36369 0.726 -3.40286 1.63251 -5.03537
412140 1.08048 0.40548 0.726 -3.40448 1.6204 -5.02488
412160 1.0696 0.45915 0.726 -3.40637 1.60408 -5.01045
412180 1.06233 0.493132 0.726 -3.40731 1.59318 -5.0005
412200 1.06569 0.477371 0.726 -3.40626 1.59821 -5.00447
412220 1.07922 0.42084 0.726 -3.40276 1.6185 -5.02126
412240 1.0851 0.407328 0.726 -3.39718 1.62732 -5.0245
412260 1.08319 0.44188 0.726 -3.38968 1.62446 -5.01414
412280 1.07953 0.495852 0.726 -3.38021 1.61897 -4.99918
412300 1.08068 0.535248 0.726 -3.36923 1.6207 -4.98993
412320 1.09014 0.538908 0.726 -3.3583 1.63489 -4.99319
412340 1.09836 0.540538 0.726 -3.34955 1.6472 -4.99676
412360 1.10061 0.554358 0.726 -3.34406 1.65058 -4.99464
412380 1.10223 0.555167 0.726 -3.34167 1.65302 -4.99469
412400 1.10405 0.54015 0.726 -3.34213 1.65575 -4.99788
412420 1.10971 0.498729 0.726 -3.3455 1.66423 -5.00974
412440 1.10596 0.491024 0.726 -3.35224 1.65861 -5.01086
412460 1.09422 0.515724 0.726 -3.36148 1.64101 -5.00248
412480 1.08246 0.54203 0.726 -3.37097 1.62336 -4.99433
412500 1.07324 0.561286 0.726 -3.37868 1.60954 -4.98822
412520 1.0657 0.577498 0.726 -3.38369 1.59823 -4.98191
412540 1.06766 0.558259 0.726 -3.38602 1.60116 -4.98719
412560 1.07312 0.531128 0.726 -3.38659 1.60936 -4.99595
412580 1.06673 0.562503 0.726 -3.38618 1.59978 -4.98596
412600 1.05942 0.603828 0.726 -3.38434 1.58882 -4.97316
412620 1.06771 0.580625 0.726 -3.38054 1.60125 -4.98179
412640 1.0822 0.529685 0.726 -3.37566 1.62297 -4.99863
412660 1.09323 0.491396 0.726 -3.37132 1.63951 -5.01083
412680 1.09434 0.493108 0.726 -3.3687 1.64118 -5.00988
412700 1.08804 0.524224 0.726 -3.36782 1.63174 -4.99956
412720 1.08489 0.53985 0.726 -3.36798 1.62701 -4.99499
412740 1.08495 0.538649 0.726 -3.36878 1.6271 -4.99588
412760 1.0883 0.519826 0.726 -3.37032 1.63212 -5.00244
412780 1.089 0.50605 0.726 -3.37317 1.63317 -5.00635
412800 1.08709 0.493752 0.726 -3.37793 1.6303 -5.00823
412820 1.08441 0.473292 0.726 -3.38527 1.62629 -5.01156
412840 1.07948 0.452908 0.726 -3.39578 1.61889 -5.01468
412860 1.07068 0.445403 0.726 -3.40875 1.6057 -5.01445
412880 1.06065 0.449735 0.726 -3.42116 1.59066 -5.01182
412900 1.04721 0.481072 0.726 -3.42975 1.57051 -5.00026
412920 1.04118 0.491434 0.726 -3.43311 1.56146 -4.99457
412940 1.05367 0.430483 0.726 -3.43192 1.58019 -5.01211
412960 1.06371 0.387811 0.726 -3.42828 1.59524 -5.02352
412980 1.06474 0.393345 0.726 -3.42375 1.59679 -5.02054
413000 1.06663 0.403665 0.726 -3.41876 1.59963 -5.01839
413020 1.06807 0.421261 0.726 -3.41361 1.60178 -5.01539
413040 1.06932 0.44365 0.726 -3.40841 1.60365 -5.01207
413060 1.07063 0.467939 0.726 -3.40324 1.60563 -5.00887
413080 1.0711 0.494143 0.726 -3.39813 1.60633 -5.00447
